timestamp,source_ip,destination_ip,source_country,protocol,packet_size,dest_port,label,metadata
2026-02-07 10:05:38,45.33.18.28,10.0.5.59,RUS,SCTP,3026,443,DDoS,"{'chaos_factor': np.float64(0.25373528359285147), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.1,10.0.5.33,CHN,SCTP,136,21,Normal,"{'chaos_factor': np.float64(0.25373528433880566), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.27,10.0.5.49,KOR,UDP,991,443,Normal,"{'chaos_factor': np.float64(0.2537352849943411), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.4,10.0.5.33,RUS,TCP,989,22,Normal,"{'chaos_factor': np.float64(0.25373528567248127), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.17,10.0.5.20,CHN,ICMP,1500,80,Normal,"{'chaos_factor': np.float64(0.2537352863506214), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.3,10.0.5.93,GBR,ICMP,213,22,Normal,"{'chaos_factor': np.float64(0.25373528698355224), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.2,10.0.5.57,KOR,SCTP,1500,80,Normal,"{'chaos_factor': np.float64(0.25373528754866903), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.18,10.0.5.27,GBR,SCTP,2014,22,Brute Force,"{'chaos_factor': np.float64(0.2537352882268092), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.2,10.0.5.88,DEU,TCP,1500,22,Normal,"{'chaos_factor': np.float64(0.2537352889501587), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.24,10.0.5.34,USA,UDP,2082,22,Brute Force,"{'chaos_factor': np.float64(0.2537352895378801), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.39,10.0.5.84,RUS,UDP,1500,22,Normal,"{'chaos_factor': np.float64(0.2537352902386249), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.38,10.0.5.67,KOR,ICMP,305,22,Normal,"{'chaos_factor': np.float64(0.2537352908263464), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.45,10.0.5.78,CHN,ICMP,0,58152,Port Scan,"{'chaos_factor': np.float64(0.2537352914140678), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.46,10.0.5.86,JPN,TCP,213,80,Normal,"{'chaos_factor': np.float64(0.2537352920469986), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.1,10.0.5.30,USA,SCTP,151,21,Normal,"{'chaos_factor': np.float64(0.25373529277034806), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.8,10.0.5.26,CHN,TCP,1500,8080,Normal,"{'chaos_factor': np.float64(0.2537352933580695), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.20,10.0.5.39,USA,SCTP,3030,8443,DDoS,"{'chaos_factor': np.float64(0.25373529396839556), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.40,10.0.5.60,RUS,UDP,3019,443,DDoS,"{'chaos_factor': np.float64(0.2537352946465357), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.30,10.0.5.64,KOR,SCTP,547,8080,Normal,"{'chaos_factor': np.float64(0.2537352953246758), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.47,10.0.5.85,KOR,TCP,128,8080,Normal,"{'chaos_factor': np.float64(0.25373529602542055), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.44,10.0.5.14,FRA,ICMP,83,53,Normal,"{'chaos_factor': np.float64(0.25373529670356065), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.8,10.0.5.68,DEU,TCP,112,21,Normal,"{'chaos_factor': np.float64(0.2537352973364914), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.7,10.0.5.30,FRA,UDP,3012,8443,DDoS,"{'chaos_factor': np.float64(0.2537352979468175), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.36,10.0.5.86,GBR,SCTP,2069,22,Brute Force,"{'chaos_factor': np.float64(0.2537352986475622), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.35,10.0.5.37,KOR,UDP,3058,443,DDoS,"{'chaos_factor': np.float64(0.25373529921267896), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.32,10.0.5.20,USA,SCTP,2084,5432,Brute Force,"{'chaos_factor': np.float64(0.25373529989081905), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.22,10.0.5.66,KOR,TCP,223,443,Normal,"{'chaos_factor': np.float64(0.25373530056895915), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.27,10.0.5.77,USA,ICMP,0,12166,Port Scan,"{'chaos_factor': np.float64(0.25373530104365716), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.39,10.0.5.55,DEU,TCP,1500,80,Normal,"{'chaos_factor': np.float64(0.2537353016539832), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.11,10.0.5.32,BRA,SCTP,1454,21,Normal,"{'chaos_factor': np.float64(0.25373530237733266), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.46,10.0.5.37,GBR,UDP,581,80,Normal,"{'chaos_factor': np.float64(0.2537353029876587), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.33,10.0.5.58,FRA,SCTP,606,443,Normal,"{'chaos_factor': np.float64(0.25373530362058944), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.14,10.0.5.39,CHN,UDP,3048,8443,DDoS,"{'chaos_factor': np.float64(0.2537353043439388), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.22,10.0.5.18,CHN,ICMP,236,443,Normal,"{'chaos_factor': np.float64(0.25373530488645085), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.29,10.0.5.73,IND,ICMP,569,80,Normal,"{'chaos_factor': np.float64(0.2537353055419862), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.13,10.0.5.93,BRA,TCP,3011,8443,DDoS,"{'chaos_factor': np.float64(0.25373530610710293), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.42,10.0.5.99,RUS,TCP,582,21,Normal,"{'chaos_factor': np.float64(0.2537353067626383), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.11,10.0.5.40,KOR,UDP,3065,80,DDoS,"{'chaos_factor': np.float64(0.25373530735035965), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.5,10.0.5.93,BRA,UDP,814,8080,Normal,"{'chaos_factor': np.float64(0.2537353080284997), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.7,10.0.5.24,BRA,UDP,3068,80,DDoS,"{'chaos_factor': np.float64(0.25373530857101173), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.26,10.0.5.81,USA,TCP,523,53,Normal,"{'chaos_factor': np.float64(0.25373530918133774), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.42,10.0.5.78,DEU,SCTP,699,8080,Normal,"{'chaos_factor': np.float64(0.2537353097690591), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.46,10.0.5.69,RUS,ICMP,260,8080,Normal,"{'chaos_factor': np.float64(0.25373531035678043), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.12,10.0.5.20,DEU,ICMP,904,21,Normal,"{'chaos_factor': np.float64(0.25373531096710644), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.32,10.0.5.43,USA,ICMP,170,443,Normal,"{'chaos_factor': np.float64(0.25373531160003715), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.47,10.0.5.78,JPN,SCTP,177,443,Normal,"{'chaos_factor': np.float64(0.25373531230078183), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.34,10.0.5.67,GBR,SCTP,227,443,Normal,"{'chaos_factor': np.float64(0.2537353129563171), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.47,10.0.5.84,GBR,TCP,343,22,Normal,"{'chaos_factor': np.float64(0.25373531358924784), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.28,10.0.5.24,IND,TCP,176,80,Normal,"{'chaos_factor': np.float64(0.2537353142221785), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.39,10.0.5.11,DEU,SCTP,2083,3389,Brute Force,"{'chaos_factor': np.float64(0.2537353148777138), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.9,10.0.5.11,KOR,UDP,265,22,Normal,"{'chaos_factor': np.float64(0.25373531546543515), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.6,10.0.5.17,USA,SCTP,238,80,Normal,"{'chaos_factor': np.float64(0.2537353161661798), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.1,10.0.5.66,USA,ICMP,218,443,Normal,"{'chaos_factor': np.float64(0.25373531677650574), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.1,10.0.5.93,BRA,TCP,166,80,Normal,"{'chaos_factor': np.float64(0.25373531736422705), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.40,10.0.5.10,USA,SCTP,319,22,Normal,"{'chaos_factor': np.float64(0.25373531797455307), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.8,10.0.5.36,USA,SCTP,388,21,Normal,"{'chaos_factor': np.float64(0.2537353186074837), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.25,10.0.5.66,RUS,SCTP,103,22,Normal,"{'chaos_factor': np.float64(0.25373531928562365), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.46,10.0.5.73,BRA,ICMP,241,21,Normal,"{'chaos_factor': np.float64(0.25373531996376364), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.11,10.0.5.80,GBR,SCTP,779,80,Normal,"{'chaos_factor': np.float64(0.25373532059669424), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.38,10.0.5.54,FRA,TCP,177,80,Normal,"{'chaos_factor': np.float64(0.25373532118441555), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.43,10.0.5.25,DEU,UDP,181,22,Normal,"{'chaos_factor': np.float64(0.25373532177213687), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.42,10.0.5.42,GBR,TCP,253,443,Normal,"{'chaos_factor': np.float64(0.2537353223146488), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.10,10.0.5.51,JPN,SCTP,463,443,Normal,"{'chaos_factor': np.float64(0.25373532294757944), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.34,10.0.5.20,BRA,SCTP,3080,80,DDoS,"{'chaos_factor': np.float64(0.2537353235579054), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.22,10.0.5.72,CHN,SCTP,3047,8443,DDoS,"{'chaos_factor': np.float64(0.2537353241682313), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.2,10.0.5.82,KOR,UDP,701,80,Normal,"{'chaos_factor': np.float64(0.25373532477855726), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.18,10.0.5.37,KOR,SCTP,231,443,Normal,"{'chaos_factor': np.float64(0.2537353253436739), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.37,10.0.5.23,RUS,ICMP,164,80,Normal,"{'chaos_factor': np.float64(0.25373532595399984), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.14,10.0.5.59,KOR,SCTP,3076,443,DDoS,"{'chaos_factor': np.float64(0.25373532667734905), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.47,10.0.5.39,KOR,UDP,369,8080,Normal,"{'chaos_factor': np.float64(0.2537353273780937), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.8,10.0.5.97,RUS,UDP,1500,443,Normal,"{'chaos_factor': np.float64(0.25373532796581494), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.45,10.0.5.75,RUS,SCTP,385,8080,Normal,"{'chaos_factor': np.float64(0.2537353285535362), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.39,10.0.5.38,USA,UDP,783,8080,Normal,"{'chaos_factor': np.float64(0.25373532932209475), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.37,10.0.5.19,JPN,UDP,3067,8443,DDoS,"{'chaos_factor': np.float64(0.2537353300002346), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.10,10.0.5.73,JPN,UDP,2071,3389,Brute Force,"{'chaos_factor': np.float64(0.2537353306105606), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.34,10.0.5.72,GBR,TCP,123,21,Normal,"{'chaos_factor': np.float64(0.25373533135651444), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.3,10.0.5.32,IND,SCTP,756,443,Normal,"{'chaos_factor': np.float64(0.25373533198944503), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.3,10.0.5.60,USA,TCP,1500,80,Normal,"{'chaos_factor': np.float64(0.25373533269018955), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.47,10.0.5.59,IND,TCP,732,22,Normal,"{'chaos_factor': np.float64(0.2537353332779108), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.9,10.0.5.81,IND,ICMP,1207,53,Normal,"{'chaos_factor': np.float64(0.2537353338882367), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.39,10.0.5.91,IND,UDP,1067,443,Normal,"{'chaos_factor': np.float64(0.2537353344985626), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.14,10.0.5.19,DEU,ICMP,838,53,Normal,"{'chaos_factor': np.float64(0.2537353350636792), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.40,10.0.5.48,BRA,UDP,55,53,Normal,"{'chaos_factor': np.float64(0.2537353356514004), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.5,10.0.5.47,KOR,TCP,1500,21,Normal,"{'chaos_factor': np.float64(0.2537353362391216), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.4,10.0.5.59,KOR,UDP,809,80,Normal,"{'chaos_factor': np.float64(0.2537353368720522), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.21,10.0.5.77,USA,ICMP,1353,21,Normal,"{'chaos_factor': np.float64(0.2537353374371687), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.4,10.0.5.78,IND,UDP,295,443,Normal,"{'chaos_factor': np.float64(0.2537353381379132), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.25,10.0.5.20,USA,TCP,369,21,Normal,"{'chaos_factor': np.float64(0.25373533879344845), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.17,10.0.5.50,FRA,UDP,223,21,Normal,"{'chaos_factor': np.float64(0.25373533935856496), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.1,10.0.5.93,CHN,TCP,104,80,Normal,"{'chaos_factor': np.float64(0.2537353399914955), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.38,10.0.5.33,GBR,ICMP,84,80,Normal,"{'chaos_factor': np.float64(0.2537353406696354), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.44,10.0.5.83,RUS,ICMP,280,80,Normal,"{'chaos_factor': np.float64(0.25373534125735653), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.25,10.0.5.42,CHN,SCTP,300,53,Normal,"{'chaos_factor': np.float64(0.25373534186768243), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.16,10.0.5.12,GBR,TCP,1500,443,Normal,"{'chaos_factor': np.float64(0.25373534252321756), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.15,10.0.5.37,BRA,SCTP,321,80,Normal,"{'chaos_factor': np.float64(0.25373534317875274), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.13,10.0.5.91,RUS,ICMP,537,21,Normal,"{'chaos_factor': np.float64(0.2537353438342879), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.43,10.0.5.87,KOR,UDP,1500,80,Normal,"{'chaos_factor': np.float64(0.2537353444898231), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.15,10.0.5.16,DEU,SCTP,385,22,Normal,"{'chaos_factor': np.float64(0.2537353451453582), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.44,10.0.5.24,RUS,UDP,399,443,Normal,"{'chaos_factor': np.float64(0.25373534575568407), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.8,10.0.5.21,KOR,ICMP,964,22,Normal,"{'chaos_factor': np.float64(0.2537353463208006), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.5,10.0.5.53,BRA,UDP,3056,8443,DDoS,"{'chaos_factor': np.float64(0.25373534686331245), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.16,10.0.5.73,GBR,ICMP,241,22,Normal,"{'chaos_factor': np.float64(0.2537353474736383), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.25,10.0.5.18,BRA,UDP,3040,443,DDoS,"{'chaos_factor': np.float64(0.2537353480161501), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.27,10.0.5.89,RUS,UDP,2089,5432,Brute Force,"{'chaos_factor': np.float64(0.25373534860387126), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.3,10.0.5.68,FRA,TCP,243,80,Normal,"{'chaos_factor': np.float64(0.2537353492141971), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.39,10.0.5.10,CHN,SCTP,251,443,Normal,"{'chaos_factor': np.float64(0.25373534986973223), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.25,10.0.5.91,DEU,TCP,711,80,Normal,"{'chaos_factor': np.float64(0.2537353505026627), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.12,10.0.5.44,IND,ICMP,1274,22,Normal,"{'chaos_factor': np.float64(0.25373535109038386), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.36,10.0.5.88,IND,ICMP,87,22,Normal,"{'chaos_factor': np.float64(0.25373535170070965), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.7,10.0.5.85,RUS,TCP,858,443,Normal,"{'chaos_factor': np.float64(0.2537353524014541), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.44,10.0.5.22,GBR,ICMP,0,6275,Port Scan,"{'chaos_factor': np.float64(0.25373535292136123), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.8,10.0.5.47,USA,TCP,1407,21,Normal,"{'chaos_factor': np.float64(0.25373535348647774), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.22,10.0.5.94,CHN,SCTP,4125,443,Exfiltration,"{'chaos_factor': np.float64(0.2537353541646175), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.3,10.0.5.50,BRA,ICMP,2079,22,Brute Force,"{'chaos_factor': np.float64(0.2537353548427573), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.36,10.0.5.66,FRA,SCTP,662,8080,Normal,"{'chaos_factor': np.float64(0.253735355656525), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.7,10.0.5.12,IND,SCTP,97,8080,Normal,"{'chaos_factor': np.float64(0.25373535631206007), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.39,10.0.5.68,USA,TCP,168,443,Normal,"{'chaos_factor': np.float64(0.25373535694499055), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.34,10.0.5.68,IND,TCP,62,80,Normal,"{'chaos_factor': np.float64(0.253735357577921), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.44,10.0.5.16,GBR,TCP,0,3191,Port Scan,"{'chaos_factor': np.float64(0.2537353581882467), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.44,10.0.5.39,GBR,TCP,210,22,Normal,"{'chaos_factor': np.float64(0.2537353587985725), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.5,10.0.5.22,GBR,ICMP,1465,22,Normal,"{'chaos_factor': np.float64(0.2537353593862936), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.6,10.0.5.96,FRA,ICMP,324,53,Normal,"{'chaos_factor': np.float64(0.25373536006443337), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.18,10.0.5.18,KOR,TCP,378,80,Normal,"{'chaos_factor': np.float64(0.2537353606747591), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.4,10.0.5.23,IND,ICMP,1114,22,Normal,"{'chaos_factor': np.float64(0.2537353612850849), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.11,10.0.5.18,DEU,ICMP,2022,3389,Brute Force,"{'chaos_factor': np.float64(0.25373536198582924), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.44,10.0.5.18,GBR,UDP,2037,3389,Brute Force,"{'chaos_factor': np.float64(0.253735362528341), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.3,10.0.5.49,IND,ICMP,1411,53,Normal,"{'chaos_factor': np.float64(0.2537353630708528), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.27,10.0.5.58,DEU,TCP,3181,443,Exfiltration,"{'chaos_factor': np.float64(0.25373536368117855), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.6,10.0.5.26,JPN,SCTP,863,22,Normal,"{'chaos_factor': np.float64(0.2537353643819229), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.18,10.0.5.92,IND,SCTP,137,8080,Normal,"{'chaos_factor': np.float64(0.25373536501485333), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.34,10.0.5.76,GBR,ICMP,143,22,Normal,"{'chaos_factor': np.float64(0.25373536562517907), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.9,10.0.5.73,GBR,SCTP,4848,443,Exfiltration,"{'chaos_factor': np.float64(0.25373536650676065), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.48,10.0.5.70,USA,SCTP,1500,8080,Normal,"{'chaos_factor': np.float64(0.25373536709448175), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.29,10.0.5.31,FRA,SCTP,346,8080,Normal,"{'chaos_factor': np.float64(0.2537353676822028), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.23,10.0.5.63,BRA,SCTP,781,8080,Normal,"{'chaos_factor': np.float64(0.2537353683603425), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.47,10.0.5.84,USA,TCP,1500,53,Normal,"{'chaos_factor': np.float64(0.25373536899327287), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.45,10.0.5.73,GBR,UDP,91,22,Normal,"{'chaos_factor': np.float64(0.25373536971662186), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.1,10.0.5.47,CHN,TCP,360,21,Normal,"{'chaos_factor': np.float64(0.25373537034955224), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.36,10.0.5.57,USA,UDP,606,22,Normal,"{'chaos_factor': np.float64(0.2537353710276919), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.4,10.0.5.64,USA,SCTP,507,21,Normal,"{'chaos_factor': np.float64(0.2537353716380176), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.10,10.0.5.94,BRA,ICMP,683,443,Normal,"{'chaos_factor': np.float64(0.2537353722483433), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.47,10.0.5.64,JPN,TCP,45,443,Normal,"{'chaos_factor': np.float64(0.2537353729716923), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.47,10.0.5.54,JPN,UDP,299,22,Normal,"{'chaos_factor': np.float64(0.253735373514204), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.14,10.0.5.39,JPN,TCP,3093,8443,DDoS,"{'chaos_factor': np.float64(0.2537353742149483), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.27,10.0.5.16,DEU,UDP,1219,22,Normal,"{'chaos_factor': np.float64(0.25373537482527403), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.31,10.0.5.39,IND,TCP,353,80,Normal,"{'chaos_factor': np.float64(0.25373537539039037), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.30,10.0.5.44,RUS,TCP,298,80,Normal,"{'chaos_factor': np.float64(0.2537353760233207), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.23,10.0.5.52,FRA,SCTP,4137,8080,Exfiltration,"{'chaos_factor': np.float64(0.25373537670146035), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.18,10.0.5.64,IND,SCTP,2030,5432,Brute Force,"{'chaos_factor': np.float64(0.2537353772891814), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.33,10.0.5.54,CHN,UDP,151,53,Normal,"{'chaos_factor': np.float64(0.2537353779221117), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.41,10.0.5.33,KOR,UDP,327,8080,Normal,"{'chaos_factor': np.float64(0.2537353785324374), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.12,10.0.5.83,USA,ICMP,530,53,Normal,"{'chaos_factor': np.float64(0.25373537912015837), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.41,10.0.5.68,IND,TCP,507,22,Normal,"{'chaos_factor': np.float64(0.2537353797078794), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.1,10.0.5.54,BRA,ICMP,1500,21,Normal,"{'chaos_factor': np.float64(0.253735380386019), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.9,10.0.5.67,KOR,UDP,458,53,Normal,"{'chaos_factor': np.float64(0.25373538095113535), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.35,10.0.5.26,IND,SCTP,384,443,Normal,"{'chaos_factor': np.float64(0.2537353816744843), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.35,10.0.5.57,FRA,TCP,396,8080,Normal,"{'chaos_factor': np.float64(0.2537353823074146), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.7,10.0.5.79,FRA,SCTP,0,38739,Port Scan,"{'chaos_factor': np.float64(0.25373538296294956), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.9,10.0.5.40,KOR,UDP,3027,80,DDoS,"{'chaos_factor': np.float64(0.2537353836184845), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.5,10.0.5.92,KOR,UDP,2073,5432,Brute Force,"{'chaos_factor': np.float64(0.25373538422881015), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.11,10.0.5.43,BRA,UDP,1318,443,Normal,"{'chaos_factor': np.float64(0.25373538483913577), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.6,10.0.5.59,KOR,UDP,4131,443,Exfiltration,"{'chaos_factor': np.float64(0.25373538549467073), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.3,10.0.5.38,FRA,SCTP,2049,5432,Brute Force,"{'chaos_factor': np.float64(0.25373538615020563), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.1,10.0.5.79,GBR,SCTP,440,53,Normal,"{'chaos_factor': np.float64(0.2537353867379266), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.11,10.0.5.80,DEU,ICMP,550,21,Normal,"{'chaos_factor': np.float64(0.2537353873256476), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.43,10.0.5.30,BRA,TCP,235,22,Normal,"{'chaos_factor': np.float64(0.25373538802639184), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.15,10.0.5.21,KOR,ICMP,443,8080,Normal,"{'chaos_factor': np.float64(0.2537353885689035), 'entropy_flag': True}"
